stateCode,stateNameEnglish,localBodyCode,localBodyNameEnglish,localBodyTypeName,pincode
8,Rajasthan,299934,Tapukara,"Town Panchayat",328027
8,Rajasthan,290432,Thanagaji,"Town Panchayat",301022
8,Rajasthan,299937,Tibbi,"Town Panchayat",313325
8,Rajasthan,248715,Todabhim,Municipality,321611
8,Rajasthan,248797,Tonk,Municipality,313203
8,Rajasthan,248822,Udaipur,"Municipal Corporations",313027
8,Rajasthan,248693,Udaipurwati,"Town Panchayat",328027
8,Rajasthan,301454,Vajirpur,"Town Panchayat",313325
8,Rajasthan,301408,Vallabhnagar,Municipality,301408
8,Rajasthan,248686,Vidyavihar,"Town Panchayat",313001
8,Rajasthan,248728,Viratnagar,"Town Panchayat",328027
8,Rajasthan,248728,Viratnagar,"Town Panchayat",313325
17,Meghalaya,279714,Khliehriat,"Town Panchayat",793200
17,Meghalaya,282009,Mawkyrwat,"Town Panchayat",793114
18,Assam,249906,Amguri,Municipality,785680
18,Assam,249843,Barpeta,Municipality,781301
18,Assam,249879,"Biswanath Chariali",Municipality,784176
18,Assam,277144,Bokakhat,Municipality,785612
18,Assam,259861,Chapakhowa,"Town Panchayat",786157
18,Assam,300489,"Chapar Tc","Town Panchayat",783371
18,Assam,277147,Goreswar,"Town Panchayat",781366
18,Assam,249930,Haflong,"Town Panchayat",788820
18,Assam,249923,Hamren,"Town Panchayat",782486
18,Assam,296973,"Jamugurihat Mb",Municipality,784180
18,Assam,249869,"Kampur Town","Town Panchayat",782426
18,Assam,249940,Karimganj,Municipality,788710
18,Assam,249864,Marigaon,Municipality,782125
18,Assam,277150,"Ramkrishna Nagar","Town Panchayat",788166
18,Assam,277143,Rangia,Municipality,781354
18,Assam,249905,Sibsagar,Municipality,785680
18,Assam,253214,Simaluguri,"Town Panchayat",785686
18,Assam,277151,Sootea,"Town Panchayat",784175
18,Assam,249859,Tangla,"Town Panchayat",784521
19,"West Bengal",249958,Alipurduar,Municipality,736121
19,"West Bengal",250032,Asansol,"Municipal Corporations",713335
19,"West Bengal",250134,Baduria,Municipality,743401
19,"West Bengal",250246,Bally,Municipality,711203
19,"West Bengal",250170,Bansberia,Municipality,712502
19,"West Bengal",250147,Basirhat,Municipality,743411
19,"West Bengal",250173,Bhadreswar,Municipality,712139
19,"West Bengal",250125,Bhatpara,Municipality,743129
19,"West Bengal",250145,Bidhannagar,"Municipal Corporations",700162
19,"West Bengal",250236,Contai,Municipality,721401
19,"West Bengal",250102,"Cooper S Camp","Notified Area Council",741232
19,"West Bengal",249970,Dhupguri,Municipality,735210
19,"West Bengal",273007,Domkal,Municipality,742303
19,"West Bengal",250129,Garulia,Municipality,743133
19,"West Bengal",250126,Gobardanga,Municipality,743252
19,"West Bengal",250037,Guskara,Municipality,713128
19,"West Bengal",250123,Halisahar,Municipality,743136
19,"West Bengal",250247,Howrah,"Municipal Corporations",711110
19,"West Bengal",250247,Howrah,"Municipal Corporations",711106
19,"West Bengal",250104,Kalyani,Municipality,741251
19,"West Bengal",250122,Kanchrapara,Municipality,743145
19,"West Bengal",250000,Kandi,Municipality,742137
19,"West Bengal",250228,Kharar,Municipality,721122
19,"West Bengal",250137,Khardah,Municipality,700115
19,"West Bengal",250137,Khardah,Municipality,700116
19,"West Bengal",250137,Khardah,Municipality,700117
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700007
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700017
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700037
19,"West Bengal",250299,Kolkata,"Municipal Corporations",700002
19,"West Bengal",250096,Krishnanagar,Municipality,741101
19,"West Bengal",250300,Maheshtala,Municipality,700137
19,"West Bengal",249974,Mathabhanga,Municipality,736146
19,"West Bengal",249973,Mekliganj,Municipality,735304
19,"West Bengal",250230,Midnapore,Municipality,721101
19,"West Bengal",250097,Nabadwip,Municipality,741302
19,"West Bengal",250142,"North Dum Dum",Municipality,700049
19,"West Bengal",250138,Panihati,Municipality,700109
19,"West Bengal",253229,Panskura,Municipality,721139
19,"West Bengal",250303,"Rajpur Sonarpur",Municipality,700150
19,"West Bengal",250101,Ranaghat,Municipality,741201
19,"West Bengal",250177,Rishra,Municipality,712248
19,"West Bengal",250099,Santipur,Municipality,741404
19,"West Bengal",250176,Serampore,Municipality,712204
19,"West Bengal",250144,"South Dum Dum",Municipality,700065
19,"West Bengal",250026,Suri,Municipality,731101
19,"West Bengal",250148,Taki,Municipality,743429
19,"West Bengal",250133,Titagarh,Municipality,700123
19,"West Bengal",250133,Titagarh,Municipality,700117
19,"West Bengal",250179,"Uttarpara Kotrung",Municipality,712245
1,"Jammu And Kashmir",248194,"Jammu Municipal Corporation","Municipal Corporations",180001
1,"Jammu And Kashmir",248194,"Jammu Municipal Corporation","Municipal Corporations",180002
1,"Jammu And Kashmir",248194,"Jammu Municipal Corporation","Municipal Corporations",180006
1,"Jammu And Kashmir",248039,"Municipal Committee Batote",Municipality,182143
1,"Jammu And Kashmir",248204,"Municipal Committee Billawar",Municipality,184204
1,"Jammu And Kashmir",248176,"Municipal Committee Dooru Verinag",Municipality,192211
1,"Jammu And Kashmir",248035,"Municipal Committee Handwara",Municipality,193221
1,"Jammu And Kashmir",276591,"Municipal Committee Katra",Municipality,182301
1,"Jammu And Kashmir",248157,"Municipal Committee Magam",Municipality,193401
1,"Jammu And Kashmir",248162,"Municipal Committee Pampore",Municipality,192121
1,"Jammu And Kashmir",248148,"Municipal Committee Sumbal",Municipality,193501
1,"Jammu And Kashmir",253142,"Municipal Committee Surankote",Municipality,185121
1,"Jammu And Kashmir",254926,"Municipal Committee Thathri",Municipality,182203
1,"Jammu And Kashmir",296985,"Municipal Committee Watergam",Municipality,193303
1,"Jammu And Kashmir",296988,"Municipal Committee Yaripora",Municipality,192232
1,"Jammu And Kashmir",248167,"Municipal Council Shopian","Notified Area Council",192303
1,"Jammu And Kashmir",248149,"Municipal Council Sopore","Notified Area Council",193201
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190023
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190024
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190008
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190017
1,"Jammu And Kashmir",248156,"Srinagar Municipal Corporation","Municipal Corporations",190019
2,"Himachal Pradesh",248230,Bhota,"Town Panchayat",176041
2,"Himachal Pradesh",248250,Chopal,"Town Panchayat",171211
2,"Himachal Pradesh",248232,Gagret,"Town Panchayat",177201
2,"Himachal Pradesh",248236,Ghumarwin,Municipality,174021
2,"Himachal Pradesh",248216,Jawalamukhi,Municipality,176031
2,"Himachal Pradesh",274794,Nerchowk,Municipality,175008
2,"Himachal Pradesh",248047,Rajgarh,"Town Panchayat",173101
2,"Himachal Pradesh",248226,Rawalsar,"Town Panchayat",175023
2,"Himachal Pradesh",248224,Sundernagar,Municipality,175018
2,"Himachal Pradesh",248224,Sundernagar,Municipality,175019
3,Punjab,248295,Alawalpur,Municipality,144301
3,Punjab,248273,Amritsar,"Municipal Corporations",143001
3,Punjab,248317,"Anandpur Sahib",Municipality,140118
3,Punjab,248312,Banga,Municipality,144505
3,Punjab,248404,Banur,Municipality,140601
3,Punjab,248280,Begowal,"Town Panchayat",144621
3,Punjab,276562,"Bhagta Bhai Ka Nagar Panchayat","Town Panchayat",151206
3,Punjab,248387,Bhawanigarh,Municipality,148017
3,Punjab,248375,Bhikhi,"Town Panchayat",151504
3,Punjab,261450,"Chamkaur Sahib","Town Panchayat",140112
3,Punjab,248259,Dinanagar,Municipality,143531
3,Punjab,248351,Firozpur,Municipality,152002
3,Punjab,248311,Garhshankar,Municipality,248303
3,Punjab,248394,Ghagga,"Town Panchayat",147102
3,Punjab,299456,Gharuan,"Town Panchayat",140413
3,Punjab,248292,Goraya,Municipality,144409
3,Punjab,248296,Jalandhar,"Municipal Corporations",144005
3,Punjab,262906,Joga,"Town Panchayat",151510
3,Punjab,248283,Kapurthala,"Municipal Corporations",144601
3,Punjab,248331,Khamanon,"Town Panchayat",141801
3,Punjab,248369,"Kot Fatta",Municipality,151511
3,Punjab,262989,"Kot Ise Khan","Town Panchayat",142043
3,Punjab,248391,Lehragaga,Municipality,148031
3,Punjab,248376,Mansa,Municipality,151505
3,Punjab,260771,Mehraj,"Town Panchayat",151105
3,Punjab,248392,Moonak,"Town Panchayat",148033
3,Punjab,248303,Mukerian,Municipality,248303
3,Punjab,248340,"Mullanpur Dakha",Municipality,141101
3,Punjab,248289,Nakodar,Municipality,144040
3,Punjab,248313,Nawanshahr,Municipality,144514
3,Punjab,277194,"Nayan Gaon",Municipality,160103
3,Punjab,248291,Nurmahal,Municipality,144039
3,Punjab,248399,Patiala,"Municipal Corporations",147001
3,Punjab,248266,Qadian,Municipality,143516
3,Punjab,248342,Raikot,Municipality,141109
3,Punjab,248368,Sangat,Municipality,151401
3,Punjab,248288,Shahkot,"Town Panchayat",144702
3,Punjab,248390,Sunam,Municipality,148028
3,Punjab,248350,"Talwandi Bhai",Municipality,142050
3,Punjab,248380,Tapa,Municipality,148108
3,Punjab,248274,Tarn-Taran,Municipality,143401
3,Punjab,248407,Zirakpur,Municipality,140603
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160011
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160012
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160019
4,Chandigarh,276386,Chandigarh,"Municipal Corporations",160047
10,Bihar,299232,Amour,"Town Panchayat",841401
10,Bihar,299134,Andar,"Town Panchayat",841226
10,Bihar,300549,Asarganj,"Town Panchayat",813201
10,Bihar,299120,"Baisi ","Town Panchayat",813104
10,Bihar,277129,Bakhri,Municipality,848201
10,Bihar,277098,Bakhtiyarpur,Municipality,803212
10,Bihar,249633,Banka,Municipality,813102
10,Bihar,249638,Barahiya,Municipality,811302
10,Bihar,301330,BARARI,"Town Panchayat",812003
10,Bihar,300544,Barauni,Municipality,851112
10,Bihar,300564,Baruraaj,"Town Panchayat",843111
10,Bihar,299139,Basantpur,"Town Panchayat",841226
10,Bihar,299291,Benipatti,"Town Panchayat",847223
10,Bihar,249666,Bhabua,Municipality,821101
10,Bihar,299237,Bhawanipur,"Town Panchayat",845452
10,Bihar,249583,Birpur,"Town Panchayat",854340
10,Bihar,249665,Buxar,Municipality,802101
10,Bihar,249563,Chanpatia,"Town Panchayat",845449
10,Bihar,299307,Chenari,"Town Panchayat",821104
10,Bihar,249600,Darbhanga,"Municipal Corporations",846004
10,Bihar,249600,Darbhanga,"Municipal Corporations",846001
10,Bihar,249674,Daudnagar,Municipality,824143
10,Bihar,299117,Deo,"Town Panchayat",824202
10,Bihar,299188,Fatehpur,"Town Panchayat",813210
10,Bihar,249653,Fatuha,Municipality,803201
10,Bihar,300563,Goraul,"Town Panchayat",844118
10,Bihar,299136,Guthani,"Town Panchayat",841226
10,Bihar,249617,Hajipur,Municipality,844101
10,Bihar,249644,Islampur,Municipality,801303
10,Bihar,249662,Jagdishpur,"Town Panchayat",845459
10,Bihar,299159,Jalalpur,"Town Panchayat",841212
10,Bihar,249672,Jehanabad,Municipality,804408
10,Bihar,301334,KAKO,"Town Panchayat",804418
10,Bihar,249602,Kanti,Municipality,843109
10,Bihar,249595,Katihar,"Municipal Corporations",854105
10,Bihar,299121,Katoria,"Town Panchayat",813106
10,Bihar,277126,Kesaria,"Town Panchayat",845424
10,Bihar,249625,Khagaria,Municipality,851204
10,Bihar,249654,Khusrupur,"Town Panchayat",803202
10,Bihar,249613,Marhaura,"Town Panchayat",841418
10,Bihar,249652,Masaurhi,Municipality,804452
10,Bihar,299157,Mashrakh,"Town Panchayat",841417
10,Bihar,299454,Nalanda,"Town Panchayat",803111
10,Bihar,299296,Parbalpur,"Town Panchayat",803114
10,Bihar,299127,Patepur,"Town Panchayat",843114
10,Bihar,249650,Patna,"Municipal Corporations",800009
10,Bihar,249650,Patna,"Municipal Corporations",800013
10,Bihar,249650,Patna,"Municipal Corporations",801106
10,Bihar,249663,Piro,Municipality,802207
10,Bihar,299135,Pirpainti,"Town Panchayat",813209
10,Bihar,299206,Ramgarh,"Town Panchayat",821110
10,Bihar,299240,Sakra,"Town Panchayat",843105
10,Bihar,299178,Sampatchak,Municipality,800007
10,Bihar,299178,Sampatchak,Municipality,800009
10,Bihar,299173,Sarairanjan,"Town Panchayat",848127
10,Bihar,299228,Saraiya,"Town Panchayat",843126
10,Bihar,299150,"Sheikhopur Sarai","Town Panchayat",811103
10,Bihar,249641,Sheikhpura,Municipality,811105
10,Bihar,249682,Sherghati,Municipality,824211
10,Bihar,300562,Simrahi,"Town Panchayat",852111
10,Bihar,249575,Sitamarhi,"Municipal Corporations",843302
10,Bihar,249588,Thakurganj,"Town Panchayat",855116
10,Bihar,299128,Tribeniganj,Municipality,852139
11,Sikkim,249694,"Gangtok (M Corp.)","Municipal Corporations",737103
11,Sikkim,249692,"Namchi Municipal Council",Municipality,737128
11,Sikkim,290460,"Rangpo (Np)","Town Panchayat",737132
11,Sikkim,290460,"Rangpo (Np)","Town Panchayat",737136
12,"Arunachal Pradesh",249711,Changlang,"Town Panchayat",792120
12,"Arunachal Pradesh",276622,Pasighat,Municipality,791102
12,"Arunachal Pradesh",299585,Raga,"Town Panchayat",791120
12,"Arunachal Pradesh",299594,Sangram,"Town Panchayat",791118
13,Nagaland,276216,"Aboi Town Council","Town Panchayat",798603
13,Nagaland,253202,"Kiphire Town Council","Town Panchayat",798611
13,Nagaland,276225,"Shamator Town Council","Town Panchayat",798612
13,Nagaland,253209,"Tseminyu Town Council","Town Panchayat",797109
13,Nagaland,253206,"Tuli Town Council","Town Panchayat",798618
14,Manipur,276527,Andro,Municipality,795149
14,Manipur,276501,Bishnupur,Municipality,795126
14,Manipur,276552,"Mayang Imphal",Municipality,795132
14,Manipur,276514,Moirang,Municipality,795133
14,Manipur,276515,Nambol,Municipality,795134
14,Manipur,276553,Sekmai,Municipality,795136
15,Mizoram,277318,"Aizawl Municipal Co-Operation","Municipal Corporations",796017
15,Mizoram,277318,"Aizawl Municipal Co-Operation","Municipal Corporations",796001
15,Mizoram,249773,Champhai,"Notified Area Council",796321
15,Mizoram,249774,Khawhai,"Notified Area Council",796310
15,Mizoram,249766,Kolasib,"Notified Area Council",796081
15,Mizoram,249780,Lunglei,"Notified Area Council",796701
15,Mizoram,249782,Saiha,"Notified Area Council",796901
15,Mizoram,249777,Thenzawl,"Notified Area Council",796186
15,Mizoram,249761,Zawlnuam,"Notified Area Council",796470
16,Tripura,249785,"Agartala Municipal Corporation","Municipal Corporations",799002
16,Tripura,249785,"Agartala Municipal Corporation","Municipal Corporations",799004
16,Tripura,249797,"Amarpur Nagar Panchayat","Town Panchayat",799101
16,Tripura,249783,"Khowai Municipal Council",Municipality,799201
16,Tripura,249805,"Kumarghat Municipal Council",Municipality,799264
16,Tripura,249788,Narsingarh,"Town Panchayat",799015
16,Tripura,249793,Pratapgarh,"Town Panchayat",799004
16,Tripura,249786,"Ranirbazar Municipal Council",Municipality,799035
16,Tripura,261689,"Santirbazar Municipal Council",Municipality,799144
16,Tripura,249784,"Teliamura Municipal Council",Municipality,799205
5,Uttarakhand,248449,Almora,"Municipal Corporations",263601
5,Uttarakhand,248412,Badrinathpuri,"Town Panchayat",246422
5,Uttarakhand,248467,Bajpur,Municipality,262401
5,Uttarakhand,274457,Bhikiyasain,"Town Panchayat",263667
5,Uttarakhand,248423,Chamba,Municipality,249145
5,Uttarakhand,248451,Champawat,Municipality,262523
5,Uttarakhand,248430,Dehradun,"Municipal Corporations",248003
5,Uttarakhand,248430,Dehradun,"Municipal Corporations",248019
5,Uttarakhand,248445,Didihat,Municipality,262551
5,Uttarakhand,248433,Doiwala,Municipality,248001
5,Uttarakhand,248485,Haridwar,"Municipal Corporations",249401
5,Uttarakhand,248428,Herbertpur,Municipality,248001
5,Uttarakhand,300431,Imlikhera,"Town Panchayat",247663
5,Uttarakhand,248417,Karnaprayag,Municipality,246444
5,Uttarakhand,248420,Kirtinagar,"Town Panchayat",249161
5,Uttarakhand,248461,"Mahua Dabra Haripura","Town Panchayat",244712
5,Uttarakhand,248429,Mussoorie,Municipality,248179
5,Uttarakhand,275661,Nanakmatta,"Town Panchayat",262311
5,Uttarakhand,248415,Nandprayag,"Town Panchayat",246449
5,Uttarakhand,299749,"Padali Gurjar","Town Panchayat",247666
5,Uttarakhand,262841,Purola,Municipality,249185
5,Uttarakhand,299529,Rampur,"Town Panchayat",248197
5,Uttarakhand,248478,Roorkee,"Municipal Corporations",247667
5,Uttarakhand,248471,Rudrapur,"Municipal Corporations",263153
5,Uttarakhand,262882,Satpuli,"Town Panchayat",246001
5,Uttarakhand,262858,"Shivalik Nagar",Municipality,249401
5,Uttarakhand,248476,Sitarganj,Municipality,262405
5,Uttarakhand,300592,Sultanpur-Adampur,"Town Panchayat",247663
5,Uttarakhand,262843,"Swargashram Jonk","Town Panchayat",249304
5,Uttarakhand,299531,Tapovan,"Town Panchayat",248008
6,Haryana,248491,Ambala,"Municipal Corporations",133001
6,Haryana,248519,Assandh,Municipality,132039
6,Haryana,248565,Ateli,Municipality,123021
6,Haryana,248510,Cheeka,Municipality,136034
6,Haryana,248543,Ellenabad,Municipality,125102
6,Haryana,248576,Gurugram,"Municipal Corporations",122101
6,Haryana,248587,Hathin,Municipality,121103
6,Haryana,248546,Hisar,"Municipal Corporations",125001
6,Haryana,248533,Jind,"Notified Area Council",126102
6,Haryana,248487,Kalka,"Notified Area Council",133302
6,Haryana,248530,Kharkhoda,Municipality,131402
6,Haryana,248583,Punahana,Municipality,122508
6,Haryana,248526,Samalkha,"Notified Area Council",132101
6,Haryana,248579,Sohna,"Notified Area Council",122102
6,Haryana,248579,Sohna,"Notified Area Council",122103
6,Haryana,248515,Taraori,Municipality,132116
6,Haryana,248508,Thanesar,"Notified Area Council",136118
6,Haryana,248532,Uchana,Municipality,126115
7,Delhi,276447,"New Delhi Municipal Council","NCT Municipal Council",110069
7,Delhi,276447,"New Delhi Municipal Council","NCT Municipal Council",110002
7,Delhi,276447,"New Delhi Municipal Council","NCT Municipal Council",110011
7,Delhi,276447,"New Delhi Municipal Council","NCT Municipal Council",110055
7,Delhi,276447,"New Delhi Municipal Council","NCT Municipal Council",110060
7,Delhi,276401,"North Delhi Municipal Corporation","Municipal Corporations",110006
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110037
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110038
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110047
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110070
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110071
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110076
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110080
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110013
7,Delhi,276402,"South Delhi Municipal Corporation","Municipal Corporations",110017
33,"Tamil Nadu",253002,Achampudur,"Town Panchayat",627803
33,"Tamil Nadu",252348,Acharapakkam,"Town Panchayat",603301
33,"Tamil Nadu",252840,Adiramapattinam,Municipality,614701
33,"Tamil Nadu",252395,Alangayam,"Town Panchayat",635701
33,"Tamil Nadu",253012,Alwarkurichi,"Town Panchayat",627412
33,"Tamil Nadu",252361,Ammoor,"Town Panchayat",632501
33,"Tamil Nadu",252437,Ananthapuram,"Town Panchayat",605201
33,"Tamil Nadu",252263,Arani,"Town Panchayat",601101
33,"Tamil Nadu",252471,Arasiramani,"Town Panchayat",637101
33,"Tamil Nadu",252373,Arcot,Municipality,632531
33,"Tamil Nadu",253033,Arumanai,"Town Panchayat",629151
33,"Tamil Nadu",252536,Athani,"Town Panchayat",638502
33,"Tamil Nadu",252483,Attayampatti,"Town Panchayat",637501
33,"Tamil Nadu",252276,Avadi,"Municipal Corporations",600054
33,"Tamil Nadu",253073,Azhagiapandipuram,"Town Panchayat",627201
33,"Tamil Nadu",252487,Belur,"Town Panchayat",636104
33,"Tamil Nadu",252539,Bhavani,Municipality,638301
33,"Tamil Nadu",252897,Bodinayakanur,Municipality,625513
33,"Tamil Nadu",252432,Chengam,Municipality,606701
33,"Tamil Nadu",252584,Chennasamudram,"Town Panchayat",638151
33,"Tamil Nadu",252564,Chithode,"Town Panchayat",638102
33,"Tamil Nadu",252819,Cholapuram,"Town Panchayat",612503
33,"Tamil Nadu",252653,Coimbatore,"Municipal Corporations",641001
33,"Tamil Nadu",252427,Desur,"Town Panchayat",604501
33,"Tamil Nadu",252899,Devadanapatti,"Town Panchayat",625602
33,"Tamil Nadu",252595,Devarshola,"Town Panchayat",643003
33,"Tamil Nadu",252688,Dhali,"Town Panchayat",642112
33,"Tamil Nadu",252707,Dindigul,"Municipal Corporations",624001
33,"Tamil Nadu",252470,Edanganasalai,Municipality,637502
33,"Tamil Nadu",252489,Ethapur,"Town Panchayat",636117
33,"Tamil Nadu",252966,Ettayapuram,"Town Panchayat",628902
33,"Tamil Nadu",252496,Gangavalli,"Town Panchayat",636105
33,"Tamil Nadu",252547,Gobichettipalayam,Municipality,638452
33,"Tamil Nadu",252294,"Greater Chennai Corporation","Municipal Corporations",600036
33,"Tamil Nadu",252294,"Greater Chennai Corporation","Municipal Corporations",600012
33,"Tamil Nadu",252294,"Greater Chennai Corporation","Municipal Corporations",600119
